poly_id:ID,:LABEL,source_db,source_record_id,name,raw_representation,canonical_representation,mw_or_range_raw,branching_raw
dolphin::34874,Polysaccharide,DoLPHiN,34874,MPS-2,MPS-2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 94.52%; galactose 3.34%; arabinose 2.14%,MPS-2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 94.52%; galactose 3.34%; arabinose 2.14%,6.7kDa,No relevant information could be found in the literature.
dolphin::34875,Polysaccharide,DoLPHiN,34875,MG-1,MG-1 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 6.8%; mannose 14.0%; galacturonic acid 17.1%; glucuronic acid 33.1%; fucose 29.0%,MG-1 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 6.8%; mannose 14.0%; galacturonic acid 17.1%; glucuronic acid 33.1%; fucose 29.0%,/,No relevant information could be found in the literature.
dolphin::34876,Polysaccharide,DoLPHiN,34876,MG-2,MG-2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 1.9%; mannose 11.0%; galacturonic acid 78.9%; glucuronic acid 1.0%; fucose 7.2%,MG-2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 1.9%; mannose 11.0%; galacturonic acid 78.9%; glucuronic acid 1.0%; fucose 7.2%,/,No relevant information could be found in the literature.
dolphin::34877,Polysaccharide,DoLPHiN,34877,MG-3,MG-3 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 2.1%; mannose 14.5%; galacturonic acid 74.1%; glucuronic acid 0.3%; fucose 8.9%,MG-3 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 2.1%; mannose 14.5%; galacturonic acid 74.1%; glucuronic acid 0.3%; fucose 8.9%,/,No relevant information could be found in the literature.
dolphin::34878,Polysaccharide,DoLPHiN,34878,GCP,GCP | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 78.01%; mannose 8.19%; galactose 8.56%; xylose 2.49%; arabinose 1.77%; glucuronic acid 0.97%,GCP | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 78.01%; mannose 8.19%; galactose 8.56%; xylose 2.49%; arabinose 1.77%; glucuronic acid 0.97%,80.93kDa,No relevant information could be found in the literature.
dolphin::34879,Polysaccharide,DoLPHiN,34879,PHP,PHP | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 5.15%; xylose 1.72%; arabinose 33.78%; fructose 59.36%,PHP | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 5.15%; xylose 1.72%; arabinose 33.78%; fructose 59.36%,3.71× 10 3 kDa,No relevant information could be found in the literature.
dolphin::34880,Polysaccharide,DoLPHiN,34880,PAI,PAI | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 8.2%; mannose 5.3%; galactose 17.3%; xylose 4.9%; arabinose 75.7%; rhamnose 7.8%,PAI | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 8.2%; mannose 5.3%; galactose 17.3%; xylose 4.9%; arabinose 75.7%; rhamnose 7.8%,/,No relevant information could be found in the literature.
dolphin::34881,Polysaccharide,DoLPHiN,34881,LBPA,"LBPA | α-Araf-(1→5); β-Araf-(1→5); α-Rhap-(1→4); β-GlcpA-(1→6) | No relevant information could be found in the literature. | α-l-Araf-(1→, α-l-Araf-(1→5)-α-l-Araf-(1→, β-l-Araf-(1→5)-α-l-Araf-(1→ and α-l-Rhap-(1→4)-β-d-GlcpA-(1→6)-β-d-Galp-(1→, were linked to β-d-(1→6)-galactan at O-3 | galactose 40.73%; arabinose 46.26%; glucuronic acid 7.39%; rhamnose 5.62%","LBPA | α-Araf-(1→5); β-Araf-(1→5); α-Rhap-(1→4); β-GlcpA-(1→6) | No relevant information could be found in the literature. | α-l-Araf-(1→, α-l-Araf-(1→5)-α-l-Araf-(1→, β-l-Araf-(1→5)-α-l-Araf-(1→ and α-l-Rhap-(1→4)-β-d-GlcpA-(1→6)-β-d-Galp-(1→, were linked to β-d-(1→6)-galactan at O-3 | galactose 40.73%; arabinose 46.26%; glucuronic acid 7.39%; rhamnose 5.62%",/,"α-l-Araf-(1→, α-l-Araf-(1→5)-α-l-Araf-(1→, β-l-Araf-(1→5)-α-l-Araf-(1→ and α-l-Rhap-(1→4)-β-d-GlcpA-(1→6)-β-d-Galp-(1→, were linked to β-d-(1→6)-galactan at O-3"
dolphin::34882,Polysaccharide,DoLPHiN,34882,HmG,HmG | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucuronic acid 28.6%; n-acetyl-d-galactosamine 35.0%; fucose 36.4%,HmG | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucuronic acid 28.6%; n-acetyl-d-galactosamine 35.0%; fucose 36.4%,/,No relevant information could be found in the literature.
dolphin::34883,Polysaccharide,DoLPHiN,34883,DHmG,DHmG | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucuronic acid 26.6%; n-acetyl-d-galactosamine 36.1%; fucose 34.6%,DHmG | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucuronic acid 26.6%; n-acetyl-d-galactosamine 36.1%; fucose 34.6%,/,No relevant information could be found in the literature.
dolphin::34884,Polysaccharide,DoLPHiN,34884,GIPinv,GIPinv | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 65.91%; mannose 7.81%; galactose 20.77%; xylose 2.29%; fucose 3.22%,GIPinv | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 65.91%; mannose 7.81%; galactose 20.77%; xylose 2.29%; fucose 3.22%,229kDa,No relevant information could be found in the literature.
dolphin::34885,Polysaccharide,DoLPHiN,34885,JHB0S2,JHB0S2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 42.34%; galactose 17.52%; xylose 27.98%; arabinose 12.17%,JHB0S2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 42.34%; galactose 17.52%; xylose 27.98%; arabinose 12.17%,16kDa,No relevant information could be found in the literature.
dolphin::34886,Polysaccharide,DoLPHiN,34886,HERP,HERP | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 36.6%; galactose 27.0%; glucuronic acid 1.4%; fucose 4.0%,HERP | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 36.6%; galactose 27.0%; glucuronic acid 1.4%; fucose 4.0%,/,No relevant information could be found in the literature.
dolphin::34887,Polysaccharide,DoLPHiN,34887,,No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 100.0%,No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 100.0%,/,No relevant information could be found in the literature.
dolphin::34888,Polysaccharide,DoLPHiN,34888,SLP-1,SLP-1 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | galactose 46.0%; arabinose 31.8%; galacturonic acid 21.3%,SLP-1 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | galactose 46.0%; arabinose 31.8%; galacturonic acid 21.3%,90kDa,No relevant information could be found in the literature.
dolphin::34889,Polysaccharide,DoLPHiN,34889,SLP-2,SLP-2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | mannose 11.2%; galactose 9.1%; arabinose 6.7%; galacturonic acid 73.0%,SLP-2 | No relevant information could be found in the literature. | No relevant information could be found in the literature. | mannose 11.2%; galactose 9.1%; arabinose 6.7%; galacturonic acid 73.0%,44kDa,No relevant information could be found in the literature.
dolphin::34890,Polysaccharide,DoLPHiN,34890,CCP,CCP | No relevant information could be found in the literature. | No relevant information could be found in the literature. | mannose 9.88%; xylose 49.88%; glucuronic acid 26.04%; galactosamine 14.2%,CCP | No relevant information could be found in the literature. | No relevant information could be found in the literature. | mannose 9.88%; xylose 49.88%; glucuronic acid 26.04%; galactosamine 14.2%,4.736kDa,No relevant information could be found in the literature.
dolphin::34891,Polysaccharide,DoLPHiN,34891,DOMP,DOMP | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 27.28%; mannose 72.72%,DOMP | No relevant information could be found in the literature. | No relevant information could be found in the literature. | glucose 27.28%; mannose 72.72%,/,No relevant information could be found in the literature.
dolphin::34892,Polysaccharide,DoLPHiN,34892,Sulfated polysaccharide isolated,Sulfated polysaccharide isolated | No relevant information could be found in the literature. | No relevant information could be found in the literature. | galactose 100.0%,Sulfated polysaccharide isolated | No relevant information could be found in the literature. | No relevant information could be found in the literature. | galactose 100.0%,/,No relevant information could be found in the literature.
