:START_ID,:END_ID,:TYPE,ratio_percent
dolphin::36378,mono:e960ee19c478,HAS_MONOSACCHARIDE,8.31
dolphin::36378,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,34.00
dolphin::36378,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,33.75
dolphin::36378,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,23.93
dolphin::36379,mono:e960ee19c478,HAS_MONOSACCHARIDE,30.48
dolphin::36379,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,0.75
dolphin::36379,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,25.79
dolphin::36379,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,12.50
dolphin::36379,mono:be284897ae95,HAS_MONOSACCHARIDE,30.48
dolphin::36391,mono:e960ee19c478,HAS_MONOSACCHARIDE,5.23
dolphin::36391,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,40.54
dolphin::36391,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,41.55
dolphin::36391,mono:69977f67f818,HAS_MONOSACCHARIDE,12.67
dolphin::36392,mono:e960ee19c478,HAS_MONOSACCHARIDE,9.51
dolphin::36392,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,7.68
dolphin::36392,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,38.64
dolphin::36392,mono:6390e9567975,HAS_MONOSACCHARIDE,7.25
dolphin::36392,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,26.21
dolphin::36392,mono:be284897ae95,HAS_MONOSACCHARIDE,10.70
dolphin::36393,mono:e960ee19c478,HAS_MONOSACCHARIDE,40.00
dolphin::36393,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,40.00
dolphin::36393,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,20.00
dolphin::36401,mono:e960ee19c478,HAS_MONOSACCHARIDE,66.30
dolphin::36401,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,18.00
dolphin::36401,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,15.70
dolphin::36403,mono:e960ee19c478,HAS_MONOSACCHARIDE,28.57
dolphin::36403,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,28.57
dolphin::36403,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,42.86
dolphin::36408,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,16.67
dolphin::36408,mono:69977f67f818,HAS_MONOSACCHARIDE,33.33
dolphin::36408,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,16.67
dolphin::36408,mono:be284897ae95,HAS_MONOSACCHARIDE,33.33
dolphin::36411,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,25.00
dolphin::36411,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,25.00
dolphin::36411,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,50.00
dolphin::36412,mono:e960ee19c478,HAS_MONOSACCHARIDE,0.60
dolphin::36412,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,0.30
dolphin::36412,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,4.30
dolphin::36412,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,94.80
dolphin::36417,mono:e960ee19c478,HAS_MONOSACCHARIDE,97.22
dolphin::36417,mono:6390e9567975,HAS_MONOSACCHARIDE,2.78
dolphin::36422,mono:e960ee19c478,HAS_MONOSACCHARIDE,24.23
dolphin::36422,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,11.54
dolphin::36422,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,5.71
dolphin::36422,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,5.83
dolphin::36422,mono:be284897ae95,HAS_MONOSACCHARIDE,52.69
dolphin::36423,mono:e960ee19c478,HAS_MONOSACCHARIDE,80.03
dolphin::36423,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,11.41
dolphin::36423,mono:6390e9567975,HAS_MONOSACCHARIDE,1.50
dolphin::36423,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,2.85
dolphin::36423,mono:be284897ae95,HAS_MONOSACCHARIDE,4.20
dolphin::36424,mono:e960ee19c478,HAS_MONOSACCHARIDE,2.60
dolphin::36424,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,1.60
dolphin::36424,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,20.40
dolphin::36424,mono:6390e9567975,HAS_MONOSACCHARIDE,5.90
dolphin::36424,mono:be284897ae95,HAS_MONOSACCHARIDE,1.00
dolphin::36424,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,68.60
dolphin::36425,mono:e960ee19c478,HAS_MONOSACCHARIDE,57.70
dolphin::36425,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,12.30
dolphin::36425,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,30.00
dolphin::36426,mono:e960ee19c478,HAS_MONOSACCHARIDE,73.28
dolphin::36426,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,10.34
dolphin::36426,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,15.52
dolphin::36426,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,0.86
dolphin::36429,mono:e960ee19c478,HAS_MONOSACCHARIDE,66.63
dolphin::36429,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,11.91
dolphin::36429,mono:6390e9567975,HAS_MONOSACCHARIDE,10.73
dolphin::36429,mono:be284897ae95,HAS_MONOSACCHARIDE,10.73
dolphin::36430,mono:e960ee19c478,HAS_MONOSACCHARIDE,46.23
dolphin::36430,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,31.07
dolphin::36430,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,22.69
dolphin::36433,mono:e960ee19c478,HAS_MONOSACCHARIDE,52.54
dolphin::36433,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,8.23
dolphin::36433,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,24.70
dolphin::36433,mono:be284897ae95,HAS_MONOSACCHARIDE,8.90
dolphin::36433,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,5.63
dolphin::36449,mono:e960ee19c478,HAS_MONOSACCHARIDE,81.56
dolphin::36449,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,10.69
dolphin::36449,mono:6390e9567975,HAS_MONOSACCHARIDE,5.93
dolphin::36449,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,1.82
dolphin::36453,mono:e960ee19c478,HAS_MONOSACCHARIDE,44.16
dolphin::36453,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,27.27
dolphin::36453,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,15.58
dolphin::36453,mono:be284897ae95,HAS_MONOSACCHARIDE,12.99
dolphin::36465,mono:e960ee19c478,HAS_MONOSACCHARIDE,9.31
dolphin::36465,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,42.30
dolphin::36465,mono:6390e9567975,HAS_MONOSACCHARIDE,1.10
dolphin::36465,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,39.59
dolphin::36465,mono:4dc02ca9ea1f,HAS_MONOSACCHARIDE,1.09
dolphin::36465,mono:be284897ae95,HAS_MONOSACCHARIDE,5.68
dolphin::36465,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,0.94
dolphin::36472,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,2.20
dolphin::36472,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,97.80
dolphin::36485,mono:e960ee19c478,HAS_MONOSACCHARIDE,33.33
dolphin::36485,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,16.67
dolphin::36485,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,33.33
dolphin::36485,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,16.67
dolphin::36486,mono:e960ee19c478,HAS_MONOSACCHARIDE,90.00
dolphin::36486,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,2.76
dolphin::36486,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,6.33
dolphin::36486,mono:6390e9567975,HAS_MONOSACCHARIDE,0.92
dolphin::36487,mono:e960ee19c478,HAS_MONOSACCHARIDE,17.02
dolphin::36487,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,55.27
dolphin::36487,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,19.12
dolphin::36487,mono:6390e9567975,HAS_MONOSACCHARIDE,8.58
dolphin::36488,mono:e960ee19c478,HAS_MONOSACCHARIDE,32.22
dolphin::36488,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,35.56
dolphin::36488,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,17.78
dolphin::36488,mono:be284897ae95,HAS_MONOSACCHARIDE,14.44
dolphin::36489,mono:e960ee19c478,HAS_MONOSACCHARIDE,36.04
dolphin::36489,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,21.55
dolphin::36489,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,36.16
dolphin::36489,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,6.25
dolphin::36495,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,50.00
dolphin::36495,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,50.00
dolphin::36496,mono:e960ee19c478,HAS_MONOSACCHARIDE,16.67
dolphin::36496,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,16.67
dolphin::36496,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,16.67
dolphin::36496,mono:6390e9567975,HAS_MONOSACCHARIDE,16.67
dolphin::36496,mono:be284897ae95,HAS_MONOSACCHARIDE,16.67
dolphin::36496,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,16.67
dolphin::36501,mono:69977f67f818,HAS_MONOSACCHARIDE,100.00
dolphin::36503,mono:e960ee19c478,HAS_MONOSACCHARIDE,100.00
dolphin::36504,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,53.33
dolphin::36504,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,13.33
dolphin::36504,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,6.67
dolphin::36504,mono:be284897ae95,HAS_MONOSACCHARIDE,26.67
dolphin::36505,mono:e960ee19c478,HAS_MONOSACCHARIDE,78.09
dolphin::36505,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,2.49
dolphin::36505,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,5.22
dolphin::36505,mono:6390e9567975,HAS_MONOSACCHARIDE,4.58
dolphin::36505,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,2.01
dolphin::36505,mono:be284897ae95,HAS_MONOSACCHARIDE,7.63
dolphin::36506,mono:e960ee19c478,HAS_MONOSACCHARIDE,75.82
dolphin::36506,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,2.58
dolphin::36506,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,6.33
dolphin::36506,mono:6390e9567975,HAS_MONOSACCHARIDE,3.84
dolphin::36506,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,1.72
dolphin::36506,mono:be284897ae95,HAS_MONOSACCHARIDE,9.71
dolphin::36507,mono:e960ee19c478,HAS_MONOSACCHARIDE,75.39
dolphin::36507,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,2.73
dolphin::36507,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,6.78
dolphin::36507,mono:6390e9567975,HAS_MONOSACCHARIDE,3.97
dolphin::36507,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,2.18
dolphin::36507,mono:be284897ae95,HAS_MONOSACCHARIDE,8.96
dolphin::36508,mono:e960ee19c478,HAS_MONOSACCHARIDE,72.69
dolphin::36508,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.10
dolphin::36508,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,14.01
dolphin::36508,mono:6390e9567975,HAS_MONOSACCHARIDE,3.55
dolphin::36508,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,3.78
dolphin::36508,mono:be284897ae95,HAS_MONOSACCHARIDE,2.87
dolphin::36515,mono:e960ee19c478,HAS_MONOSACCHARIDE,16.67
dolphin::36515,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,26.39
dolphin::36515,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,13.89
dolphin::36515,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,18.06
dolphin::36515,mono:be284897ae95,HAS_MONOSACCHARIDE,20.83
dolphin::36515,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,4.17
dolphin::36516,mono:e960ee19c478,HAS_MONOSACCHARIDE,35.98
dolphin::36516,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,7.20
dolphin::36516,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,30.30
dolphin::36516,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,6.44
dolphin::36516,mono:be284897ae95,HAS_MONOSACCHARIDE,20.08
dolphin::36517,mono:e960ee19c478,HAS_MONOSACCHARIDE,35.16
dolphin::36517,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,9.89
dolphin::36517,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,36.81
dolphin::36517,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,18.13
dolphin::36529,mono:e960ee19c478,HAS_MONOSACCHARIDE,98.90
dolphin::36529,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,0.11
dolphin::36529,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,0.38
dolphin::36529,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,0.61
dolphin::36530,mono:e960ee19c478,HAS_MONOSACCHARIDE,97.56
dolphin::36530,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,0.14
dolphin::36530,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,1.04
dolphin::36530,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,0.11
dolphin::36530,mono:69977f67f818,HAS_MONOSACCHARIDE,0.20
dolphin::36530,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,0.50
dolphin::36530,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,0.45
dolphin::36531,mono:e960ee19c478,HAS_MONOSACCHARIDE,21.96
dolphin::36531,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,27.34
dolphin::36531,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,24.88
dolphin::36531,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,25.82
dolphin::36543,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,49.40
dolphin::36543,mono:6390e9567975,HAS_MONOSACCHARIDE,6.80
dolphin::36543,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,7.50
dolphin::36543,mono:69977f67f818,HAS_MONOSACCHARIDE,16.80
dolphin::36543,mono:be284897ae95,HAS_MONOSACCHARIDE,19.60
dolphin::36550,mono:e960ee19c478,HAS_MONOSACCHARIDE,87.50
dolphin::36550,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,12.50
dolphin::36553,mono:e960ee19c478,HAS_MONOSACCHARIDE,40.00
dolphin::36553,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,40.00
dolphin::36553,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,20.00
dolphin::36561,mono:e960ee19c478,HAS_MONOSACCHARIDE,4.59
dolphin::36561,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,81.19
dolphin::36561,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,14.22
dolphin::36562,mono:e960ee19c478,HAS_MONOSACCHARIDE,12.20
dolphin::36562,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,56.10
dolphin::36562,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,31.71
dolphin::36563,mono:e960ee19c478,HAS_MONOSACCHARIDE,85.29
dolphin::36563,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,6.86
dolphin::36563,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,5.88
dolphin::36563,mono:2cdb8961f7de,HAS_MONOSACCHARIDE,1.96
dolphin::36564,mono:e960ee19c478,HAS_MONOSACCHARIDE,95.27
dolphin::36564,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,2.69
dolphin::36564,mono:6390e9567975,HAS_MONOSACCHARIDE,2.04
dolphin::36565,mono:e960ee19c478,HAS_MONOSACCHARIDE,27.80
dolphin::36565,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,5.06
dolphin::36565,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,14.20
dolphin::36565,mono:6390e9567975,HAS_MONOSACCHARIDE,14.40
dolphin::36565,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,30.50
dolphin::36565,mono:be284897ae95,HAS_MONOSACCHARIDE,8.14
dolphin::36566,mono:e960ee19c478,HAS_MONOSACCHARIDE,60.80
dolphin::36566,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,19.68
dolphin::36566,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,19.52
dolphin::36567,mono:e960ee19c478,HAS_MONOSACCHARIDE,75.68
dolphin::36567,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,11.89
dolphin::36567,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,12.43
dolphin::36568,mono:e960ee19c478,HAS_MONOSACCHARIDE,72.34
dolphin::36568,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,13.30
dolphin::36568,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,14.36
dolphin::36569,mono:e960ee19c478,HAS_MONOSACCHARIDE,100.00
dolphin::36572,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,3.80
dolphin::36572,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,56.65
dolphin::36572,mono:be284897ae95,HAS_MONOSACCHARIDE,39.54
dolphin::36574,mono:e960ee19c478,HAS_MONOSACCHARIDE,22.73
dolphin::36574,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,68.18
dolphin::36574,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,9.09
dolphin::36575,mono:e960ee19c478,HAS_MONOSACCHARIDE,9.97
dolphin::36575,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,40.18
dolphin::36575,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,40.08
dolphin::36575,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,9.78
dolphin::36576,mono:e960ee19c478,HAS_MONOSACCHARIDE,17.10
dolphin::36576,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,0.42
dolphin::36576,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,14.48
dolphin::36576,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,7.02
dolphin::36576,mono:69977f67f818,HAS_MONOSACCHARIDE,43.87
dolphin::36576,mono:be284897ae95,HAS_MONOSACCHARIDE,17.10
dolphin::36582,mono:e960ee19c478,HAS_MONOSACCHARIDE,61.03
dolphin::36582,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.04
dolphin::36582,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,26.90
dolphin::36582,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,5.37
dolphin::36582,mono:be284897ae95,HAS_MONOSACCHARIDE,3.64
dolphin::36583,mono:e960ee19c478,HAS_MONOSACCHARIDE,13.43
dolphin::36583,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,63.57
dolphin::36583,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,15.79
dolphin::36583,mono:6390e9567975,HAS_MONOSACCHARIDE,5.82
dolphin::36583,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,1.39
dolphin::36596,mono:e960ee19c478,HAS_MONOSACCHARIDE,37.89
dolphin::36596,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.52
dolphin::36596,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,52.83
dolphin::36596,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,5.77
dolphin::36598,mono:e960ee19c478,HAS_MONOSACCHARIDE,4.36
dolphin::36598,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,7.99
dolphin::36598,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,33.70
dolphin::36598,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,15.39
dolphin::36598,mono:4dc02ca9ea1f,HAS_MONOSACCHARIDE,2.74
dolphin::36598,mono:69977f67f818,HAS_MONOSACCHARIDE,29.05
dolphin::36598,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,3.50
dolphin::36598,mono:be284897ae95,HAS_MONOSACCHARIDE,3.27
dolphin::36599,mono:e960ee19c478,HAS_MONOSACCHARIDE,20.74
dolphin::36599,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,7.79
dolphin::36599,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,38.91
dolphin::36599,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,9.95
dolphin::36599,mono:69977f67f818,HAS_MONOSACCHARIDE,14.28
dolphin::36599,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,3.60
dolphin::36599,mono:be284897ae95,HAS_MONOSACCHARIDE,4.73
dolphin::36600,mono:e960ee19c478,HAS_MONOSACCHARIDE,28.70
dolphin::36600,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,4.22
dolphin::36600,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,33.46
dolphin::36600,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,23.03
dolphin::36600,mono:69977f67f818,HAS_MONOSACCHARIDE,6.02
dolphin::36600,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,2.32
dolphin::36600,mono:be284897ae95,HAS_MONOSACCHARIDE,2.25
dolphin::36601,mono:e960ee19c478,HAS_MONOSACCHARIDE,28.35
dolphin::36601,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,4.21
dolphin::36601,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,33.58
dolphin::36601,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,22.80
dolphin::36601,mono:69977f67f818,HAS_MONOSACCHARIDE,6.59
dolphin::36601,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,2.30
dolphin::36601,mono:be284897ae95,HAS_MONOSACCHARIDE,2.17
dolphin::36602,mono:e960ee19c478,HAS_MONOSACCHARIDE,94.85
dolphin::36602,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.05
dolphin::36602,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,1.99
dolphin::36602,mono:4dc02ca9ea1f,HAS_MONOSACCHARIDE,0.11
dolphin::36603,mono:e960ee19c478,HAS_MONOSACCHARIDE,5.41
dolphin::36603,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,55.31
dolphin::36603,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,36.43
dolphin::36603,mono:4dc02ca9ea1f,HAS_MONOSACCHARIDE,2.85
dolphin::36604,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,3.50
dolphin::36604,mono:6390e9567975,HAS_MONOSACCHARIDE,10.20
dolphin::36604,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,79.81
dolphin::36604,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,6.49
dolphin::36605,mono:e960ee19c478,HAS_MONOSACCHARIDE,1.41
dolphin::36605,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,4.18
dolphin::36605,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,9.13
dolphin::36605,mono:6390e9567975,HAS_MONOSACCHARIDE,0.33
dolphin::36605,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,42.72
dolphin::36605,mono:4dc02ca9ea1f,HAS_MONOSACCHARIDE,3.04
dolphin::36605,mono:69977f67f818,HAS_MONOSACCHARIDE,39.18
dolphin::36606,mono:e960ee19c478,HAS_MONOSACCHARIDE,58.30
dolphin::36606,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,22.68
dolphin::36606,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,5.17
dolphin::36606,mono:6390e9567975,HAS_MONOSACCHARIDE,1.17
dolphin::36606,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,5.94
dolphin::36606,mono:4dc02ca9ea1f,HAS_MONOSACCHARIDE,4.52
dolphin::36606,mono:69977f67f818,HAS_MONOSACCHARIDE,1.04
dolphin::36606,mono:be284897ae95,HAS_MONOSACCHARIDE,1.19
dolphin::36607,mono:e960ee19c478,HAS_MONOSACCHARIDE,3.57
dolphin::36607,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,12.20
dolphin::36607,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,49.97
dolphin::36607,mono:6390e9567975,HAS_MONOSACCHARIDE,1.74
dolphin::36607,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,17.36
dolphin::36607,mono:4dc02ca9ea1f,HAS_MONOSACCHARIDE,0.12
dolphin::36607,mono:69977f67f818,HAS_MONOSACCHARIDE,3.45
dolphin::36607,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,2.11
dolphin::36607,mono:be284897ae95,HAS_MONOSACCHARIDE,9.47
dolphin::36608,mono:e960ee19c478,HAS_MONOSACCHARIDE,0.79
dolphin::36608,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,1.25
dolphin::36608,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,18.12
dolphin::36608,mono:6390e9567975,HAS_MONOSACCHARIDE,0.45
dolphin::36608,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,12.16
dolphin::36608,mono:4dc02ca9ea1f,HAS_MONOSACCHARIDE,3.78
dolphin::36608,mono:69977f67f818,HAS_MONOSACCHARIDE,50.09
dolphin::36608,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,2.68
dolphin::36608,mono:be284897ae95,HAS_MONOSACCHARIDE,10.68
dolphin::36609,mono:e960ee19c478,HAS_MONOSACCHARIDE,1.14
dolphin::36609,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,3.63
dolphin::36609,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,14.18
dolphin::36609,mono:6390e9567975,HAS_MONOSACCHARIDE,0.94
dolphin::36609,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,5.70
dolphin::36609,mono:4dc02ca9ea1f,HAS_MONOSACCHARIDE,0.53
dolphin::36609,mono:69977f67f818,HAS_MONOSACCHARIDE,61.47
dolphin::36609,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,4.97
dolphin::36609,mono:be284897ae95,HAS_MONOSACCHARIDE,7.45
dolphin::36611,mono:e960ee19c478,HAS_MONOSACCHARIDE,24.31
dolphin::36611,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,7.67
dolphin::36611,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,40.14
dolphin::36611,mono:6390e9567975,HAS_MONOSACCHARIDE,4.42
dolphin::36611,mono:7bdebc03fef7,HAS_MONOSACCHARIDE,17.39
dolphin::36611,mono:4dc02ca9ea1f,HAS_MONOSACCHARIDE,0.48
dolphin::36611,mono:69977f67f818,HAS_MONOSACCHARIDE,0.79
dolphin::36611,mono:e28c8e0a806b,HAS_MONOSACCHARIDE,1.44
dolphin::36611,mono:be284897ae95,HAS_MONOSACCHARIDE,2.45
dolphin::36611,mono:a9fe4b9605f3,HAS_MONOSACCHARIDE,0.90
dolphin::36612,mono:e960ee19c478,HAS_MONOSACCHARIDE,20.57
dolphin::36612,mono:cd22a9eb89a8,HAS_MONOSACCHARIDE,9.67
dolphin::36612,mono:2f713f4e3b43,HAS_MONOSACCHARIDE,32.19
dolphin::36612,mono:6390e9567975,HAS_MONOSACCHARIDE,6.18
